Date,Name,Value
2016-01-06T00:00:00,EUR,0.92927
2016-01-06T00:00:00,GBP,0.68366
2016-01-06T00:00:00,CHF,1.00859
2016-01-06T00:00:00,JPY,118.55
2016-01-06T00:00:00,ILS,3.944
2016-01-07T00:00:00,ILS,3.9277
2016-01-07T00:00:00,JPY,117.96
2016-01-07T00:00:00,GBP,0.68597
2016-01-07T00:00:00,CHF,1.0022799999999998
2016-01-07T00:00:00,EUR,0.92083
2016-01-08T00:00:00,CHF,0.99739
2016-01-08T00:00:00,ILS,3.9308
2016-01-08T00:00:00,GBP,0.68871
2016-01-08T00:00:00,JPY,117.73
2016-01-08T00:00:00,EUR,0.91872
2016-01-11T00:00:00,ILS,3.9382
2016-01-11T00:00:00,CHF,1.00007
2016-01-11T00:00:00,GBP,0.6867300000000001
2016-01-11T00:00:00,JPY,117.49
2016-01-11T00:00:00,EUR,0.91936
2016-01-12T00:00:00,JPY,117.82
2016-01-12T00:00:00,ILS,3.9358
2016-01-12T00:00:00,CHF,1.00309
2016-01-12T00:00:00,GBP,0.69438
2016-01-12T00:00:00,EUR,0.92289
2016-01-13T00:00:00,CHF,1.0064799999999998
2016-01-13T00:00:00,JPY,118.03
2016-01-13T00:00:00,GBP,0.69117
2016-01-13T00:00:00,EUR,0.92065
2016-01-13T00:00:00,ILS,3.9334
2016-01-14T00:00:00,JPY,118.0
2016-01-14T00:00:00,GBP,0.69405
2016-01-14T00:00:00,EUR,0.92064
2016-01-14T00:00:00,ILS,3.9465
2016-01-14T00:00:00,CHF,1.00722
2016-01-15T00:00:00,JPY,116.78
2016-01-15T00:00:00,CHF,0.99863
2016-01-15T00:00:00,EUR,0.9121
2016-01-15T00:00:00,ILS,3.9651
2016-01-15T00:00:00,GBP,0.69987
2016-01-18T00:00:00,ILS,3.9539
2016-01-18T00:00:00,JPY,117.37
2016-01-18T00:00:00,CHF,1.0058200000000002
2016-01-18T00:00:00,GBP,0.70086
2016-01-18T00:00:00,EUR,0.91869
2016-01-19T00:00:00,CHF,1.00332
2016-01-19T00:00:00,JPY,117.71
2016-01-19T00:00:00,EUR,0.91704
2016-01-19T00:00:00,GBP,0.7056899999999999
2016-01-19T00:00:00,ILS,3.9721
2016-01-20T00:00:00,JPY,116.43
2016-01-20T00:00:00,ILS,3.9741
2016-01-20T00:00:00,EUR,0.91686
2016-01-20T00:00:00,GBP,0.70591
2016-01-20T00:00:00,CHF,1.00337
2016-01-21T00:00:00,CHF,1.01122
2016-01-21T00:00:00,GBP,0.7044
2016-01-21T00:00:00,JPY,117.61
2016-01-21T00:00:00,ILS,3.9729
2016-01-21T00:00:00,EUR,0.92313
2016-01-22T00:00:00,JPY,118.42
2016-01-22T00:00:00,EUR,0.92484
2016-01-22T00:00:00,ILS,3.9862
2016-01-22T00:00:00,CHF,1.01506
2016-01-22T00:00:00,GBP,0.69902
2016-01-25T00:00:00,CHF,1.01488
2016-01-25T00:00:00,JPY,118.57
2016-01-25T00:00:00,ILS,3.9677
2016-01-25T00:00:00,EUR,0.9233
2016-01-25T00:00:00,GBP,0.70203
2016-01-26T00:00:00,ILS,3.9667
2016-01-26T00:00:00,CHF,1.01899
2016-01-26T00:00:00,JPY,118.47
2016-01-26T00:00:00,EUR,0.9221
2016-01-26T00:00:00,GBP,0.69731
2016-01-27T00:00:00,CHF,1.01783
2016-01-27T00:00:00,ILS,3.9692
2016-01-27T00:00:00,EUR,0.92019
2016-01-27T00:00:00,JPY,118.91
2016-01-27T00:00:00,GBP,0.7012
2016-01-28T00:00:00,GBP,0.69692
2016-01-28T00:00:00,EUR,0.9129999999999999
2016-01-28T00:00:00,JPY,118.66
2016-01-28T00:00:00,ILS,3.9509
2016-01-28T00:00:00,CHF,1.01347
2016-01-29T00:00:00,JPY,121.07
2016-01-29T00:00:00,ILS,3.9595
2016-01-29T00:00:00,CHF,1.02266
2016-01-29T00:00:00,GBP,0.70506
2016-01-29T00:00:00,EUR,0.92322
2016-02-01T00:00:00,GBP,0.69609
2016-02-01T00:00:00,CHF,1.02032
2016-02-01T00:00:00,EUR,0.91843
2016-02-01T00:00:00,ILS,3.9543
2016-02-01T00:00:00,JPY,121.05
2016-02-02T00:00:00,JPY,120.31
2016-02-02T00:00:00,GBP,0.69453
2016-02-02T00:00:00,EUR,0.91675
2016-02-02T00:00:00,CHF,1.0185
2016-02-02T00:00:00,ILS,3.9639
2016-02-03T00:00:00,CHF,1.00749
2016-02-03T00:00:00,GBP,0.68609
2016-02-03T00:00:00,ILS,3.9481
2016-02-03T00:00:00,JPY,117.94
2016-02-03T00:00:00,EUR,0.90473
2016-02-04T00:00:00,ILS,3.9005
2016-02-04T00:00:00,CHF,0.99305
2016-02-04T00:00:00,EUR,0.8929799999999999
2016-02-04T00:00:00,JPY,116.72
2016-02-04T00:00:00,GBP,0.68599
2016-02-05T00:00:00,CHF,0.99427
2016-02-05T00:00:00,EUR,0.8984700000000001
2016-02-05T00:00:00,GBP,0.69124
2016-02-05T00:00:00,JPY,117.0
2016-02-05T00:00:00,ILS,3.8760000000000003
2016-02-08T00:00:00,GBP,0.69366
2016-02-08T00:00:00,EUR,0.89536
2016-02-08T00:00:00,JPY,115.72
2016-02-08T00:00:00,ILS,3.8951
2016-02-08T00:00:00,CHF,0.98871
2016-02-09T00:00:00,GBP,0.69024
2016-02-09T00:00:00,JPY,114.88
2016-02-09T00:00:00,CHF,0.97132
2016-02-09T00:00:00,EUR,0.8836299999999999
2016-02-09T00:00:00,ILS,3.8668
2016-02-10T00:00:00,ILS,3.8886
2016-02-10T00:00:00,GBP,0.69101
2016-02-10T00:00:00,CHF,0.97788
2016-02-10T00:00:00,EUR,0.8910399999999999
2016-02-10T00:00:00,JPY,114.02
2016-02-11T00:00:00,CHF,0.97066
2016-02-11T00:00:00,EUR,0.8801399999999999
2016-02-11T00:00:00,JPY,111.71
2016-02-11T00:00:00,GBP,0.69214
2016-02-11T00:00:00,ILS,3.8976
2016-02-12T00:00:00,EUR,0.8901700000000001
2016-02-12T00:00:00,GBP,0.6916800000000001
2016-02-12T00:00:00,JPY,112.94
2016-02-12T00:00:00,CHF,0.97698
2016-02-12T00:00:00,ILS,3.8873
2016-02-16T00:00:00,JPY,113.89
2016-02-16T00:00:00,ILS,3.9064
2016-02-16T00:00:00,GBP,0.69982
2016-02-16T00:00:00,CHF,0.98852
2016-02-16T00:00:00,EUR,0.8977299999999999
2016-02-17T00:00:00,EUR,0.8976700000000001
2016-02-17T00:00:00,JPY,114.13
2016-02-17T00:00:00,ILS,3.8986
2016-02-17T00:00:00,GBP,0.69848
2016-02-17T00:00:00,CHF,0.99282
2016-02-18T00:00:00,ILS,3.9136
2016-02-18T00:00:00,CHF,0.9942
2016-02-18T00:00:00,EUR,0.90157
2016-02-18T00:00:00,GBP,0.69777
2016-02-18T00:00:00,JPY,113.68
2016-02-19T00:00:00,ILS,3.9130000000000003
2016-02-19T00:00:00,GBP,0.69727
2016-02-19T00:00:00,EUR,0.8988
2016-02-19T00:00:00,JPY,112.48
2016-02-19T00:00:00,CHF,0.98967
2016-02-22T00:00:00,ILS,3.9089
2016-02-22T00:00:00,JPY,113.1
2016-02-22T00:00:00,CHF,0.99898
2016-02-22T00:00:00,GBP,0.7064
2016-02-22T00:00:00,EUR,0.90767
2016-02-23T00:00:00,CHF,0.99223
2016-02-23T00:00:00,EUR,0.90785
2016-02-23T00:00:00,JPY,112.22
2016-02-23T00:00:00,ILS,3.9104
2016-02-23T00:00:00,GBP,0.71229
2016-02-24T00:00:00,GBP,0.71777
2016-02-24T00:00:00,EUR,0.90733
2016-02-24T00:00:00,CHF,0.98617
2016-02-24T00:00:00,ILS,3.9175
2016-02-24T00:00:00,JPY,111.38
2016-02-25T00:00:00,CHF,0.9895
2016-02-25T00:00:00,EUR,0.90694
2016-02-25T00:00:00,JPY,112.66
2016-02-25T00:00:00,ILS,3.9076
2016-02-25T00:00:00,GBP,0.71768
2016-02-26T00:00:00,CHF,0.99706
2016-02-26T00:00:00,ILS,3.9119
2016-02-26T00:00:00,GBP,0.7212
2016-02-26T00:00:00,EUR,0.91484
2016-02-26T00:00:00,JPY,113.74
2016-02-29T00:00:00,GBP,0.7182
2016-02-29T00:00:00,ILS,3.905
2016-02-29T00:00:00,CHF,0.99617
2016-02-29T00:00:00,EUR,0.92018
2016-02-29T00:00:00,JPY,112.88
2016-03-01T00:00:00,ILS,3.8895
2016-03-01T00:00:00,GBP,0.7170300000000001
2016-03-01T00:00:00,JPY,113.91
2016-03-01T00:00:00,CHF,0.9994
2016-03-01T00:00:00,EUR,0.92189
2016-03-02T00:00:00,JPY,113.85
2016-03-02T00:00:00,ILS,3.8902
2016-03-02T00:00:00,CHF,0.99829
2016-03-02T00:00:00,EUR,0.92215
2016-03-02T00:00:00,GBP,0.71143
2016-03-03T00:00:00,JPY,113.52
2016-03-03T00:00:00,ILS,3.8883
2016-03-03T00:00:00,CHF,0.99208
2016-03-03T00:00:00,GBP,0.70667
2016-03-03T00:00:00,EUR,0.91353
2016-03-04T00:00:00,CHF,0.99263
2016-03-04T00:00:00,GBP,0.70302
2016-03-04T00:00:00,JPY,113.89
2016-03-04T00:00:00,ILS,3.9111
2016-03-04T00:00:00,EUR,0.90833
2016-03-07T00:00:00,CHF,0.99723
2016-03-07T00:00:00,EUR,0.90879
2016-03-07T00:00:00,JPY,113.59
2016-03-07T00:00:00,ILS,3.9121
2016-03-07T00:00:00,GBP,0.7016
2016-03-08T00:00:00,JPY,112.61
2016-03-08T00:00:00,GBP,0.70306
2016-03-08T00:00:00,EUR,0.90693
2016-03-08T00:00:00,CHF,0.99443
2016-03-08T00:00:00,ILS,3.9035
2016-03-09T00:00:00,ILS,3.8952
2016-03-09T00:00:00,JPY,113.03
2016-03-09T00:00:00,EUR,0.90738
2016-03-09T00:00:00,CHF,0.99594
2016-03-09T00:00:00,GBP,0.70255
2016-03-10T00:00:00,CHF,0.98606
2016-03-10T00:00:00,GBP,0.6993199999999999
2016-03-10T00:00:00,JPY,113.14
2016-03-10T00:00:00,EUR,0.8961899999999999
2016-03-10T00:00:00,ILS,3.8841
2016-03-11T00:00:00,ILS,3.8754
2016-03-11T00:00:00,EUR,0.8946
2016-03-11T00:00:00,CHF,0.98172
2016-03-11T00:00:00,GBP,0.6933
2016-03-11T00:00:00,JPY,113.63
2016-03-14T00:00:00,ILS,3.8868
2016-03-14T00:00:00,GBP,0.69823
2016-03-14T00:00:00,JPY,113.62
2016-03-14T00:00:00,EUR,0.90043
2016-03-14T00:00:00,CHF,0.98598
2016-03-15T00:00:00,EUR,0.8999
2016-03-15T00:00:00,GBP,0.7059300000000001
2016-03-15T00:00:00,JPY,112.83
2016-03-15T00:00:00,CHF,0.98518
2016-03-15T00:00:00,ILS,3.897
2016-03-16T00:00:00,GBP,0.70924
2016-03-16T00:00:00,CHF,0.98802
2016-03-16T00:00:00,EUR,0.90296
2016-03-16T00:00:00,ILS,3.8956
2016-03-16T00:00:00,JPY,113.72
2016-03-17T00:00:00,JPY,111.26
2016-03-17T00:00:00,CHF,0.96802
2016-03-17T00:00:00,GBP,0.69016
2016-03-17T00:00:00,EUR,0.88369
2016-03-17T00:00:00,ILS,3.8551
2016-03-18T00:00:00,JPY,111.43
2016-03-18T00:00:00,EUR,0.8856
2016-03-18T00:00:00,ILS,3.8534
2016-03-18T00:00:00,CHF,0.96816
2016-03-18T00:00:00,GBP,0.68896
2016-03-21T00:00:00,GBP,0.69438
2016-03-21T00:00:00,JPY,111.61
2016-03-21T00:00:00,CHF,0.96772
2016-03-21T00:00:00,EUR,0.88808
2016-03-21T00:00:00,ILS,3.8506
2016-03-22T00:00:00,ILS,3.843
2016-03-22T00:00:00,EUR,0.8907299999999999
2016-03-22T00:00:00,CHF,0.97048
2016-03-22T00:00:00,GBP,0.7034100000000001
2016-03-22T00:00:00,JPY,111.83
2016-03-23T00:00:00,ILS,3.8381
2016-03-23T00:00:00,EUR,0.8948799999999999
2016-03-23T00:00:00,GBP,0.7087
2016-03-23T00:00:00,CHF,0.97331
2016-03-23T00:00:00,JPY,112.65
2016-03-24T00:00:00,CHF,0.97674
2016-03-24T00:00:00,JPY,112.64
2016-03-24T00:00:00,ILS,3.8317
2016-03-24T00:00:00,GBP,0.70708
2016-03-24T00:00:00,EUR,0.8958299999999999
2016-03-28T00:00:00,GBP,0.7018399999999999
2016-03-28T00:00:00,CHF,0.97349
2016-03-28T00:00:00,EUR,0.8922
2016-03-28T00:00:00,ILS,3.8303
2016-03-28T00:00:00,JPY,113.26
2016-03-29T00:00:00,JPY,113.3
2016-03-29T00:00:00,GBP,0.70028
2016-03-29T00:00:00,CHF,0.97451
2016-03-29T00:00:00,EUR,0.89264
2016-03-29T00:00:00,ILS,3.8227
2016-03-30T00:00:00,GBP,0.69498
2016-03-30T00:00:00,ILS,3.7845
2016-03-30T00:00:00,EUR,0.88261
2016-03-30T00:00:00,JPY,112.62
2016-03-30T00:00:00,CHF,0.96393
2016-03-31T00:00:00,JPY,112.4
2016-03-31T00:00:00,ILS,3.7575
2016-03-31T00:00:00,GBP,0.6954199999999999
2016-03-31T00:00:00,CHF,0.95833
2016-03-31T00:00:00,EUR,0.8779
2016-04-01T00:00:00,GBP,0.70406
2016-04-01T00:00:00,EUR,0.87835
2016-04-01T00:00:00,CHF,0.95927
2016-04-01T00:00:00,JPY,112.09
2016-04-01T00:00:00,ILS,3.7774
2016-04-04T00:00:00,EUR,0.87826
2016-04-04T00:00:00,ILS,3.7829
2016-04-04T00:00:00,CHF,0.96001
2016-04-04T00:00:00,JPY,111.23
2016-04-04T00:00:00,GBP,0.70045
2016-04-05T00:00:00,CHF,0.95684
2016-04-05T00:00:00,GBP,0.7067399999999999
2016-04-05T00:00:00,ILS,3.8163
2016-04-05T00:00:00,JPY,110.12
2016-04-05T00:00:00,EUR,0.87882
2016-04-06T00:00:00,CHF,0.95404
2016-04-06T00:00:00,ILS,3.7937
2016-04-06T00:00:00,GBP,0.70614
2016-04-06T00:00:00,EUR,0.8750700000000001
2016-04-06T00:00:00,JPY,109.61
2016-04-07T00:00:00,CHF,0.95502
2016-04-07T00:00:00,ILS,3.7879
2016-04-07T00:00:00,EUR,0.87829
2016-04-07T00:00:00,GBP,0.71009
2016-04-07T00:00:00,JPY,107.98
2016-04-08T00:00:00,EUR,0.8768
2016-04-08T00:00:00,CHF,0.95397
2016-04-08T00:00:00,JPY,108.38
2016-04-08T00:00:00,GBP,0.70906
2016-04-08T00:00:00,ILS,3.7776
2016-04-11T00:00:00,JPY,107.97
2016-04-11T00:00:00,GBP,0.70233
2016-04-11T00:00:00,EUR,0.87641
2016-04-11T00:00:00,CHF,0.95412
2016-04-11T00:00:00,ILS,3.7636
2016-04-12T00:00:00,JPY,108.56
2016-04-12T00:00:00,EUR,0.87761
2016-04-12T00:00:00,ILS,3.7666
2016-04-12T00:00:00,CHF,0.95465
2016-04-12T00:00:00,GBP,0.70208
2016-04-13T00:00:00,EUR,0.88655
2016-04-13T00:00:00,GBP,0.70313
2016-04-13T00:00:00,JPY,109.24
2016-04-13T00:00:00,ILS,3.7768
2016-04-13T00:00:00,CHF,0.96529
2016-04-14T00:00:00,EUR,0.88787
2016-04-14T00:00:00,JPY,109.15
2016-04-14T00:00:00,GBP,0.7068300000000001
2016-04-14T00:00:00,ILS,3.7831
2016-04-14T00:00:00,CHF,0.96678
2016-04-15T00:00:00,CHF,0.9672
2016-04-15T00:00:00,JPY,108.78
2016-04-15T00:00:00,EUR,0.8854799999999999
2016-04-15T00:00:00,GBP,0.70343
2016-04-15T00:00:00,ILS,3.7739999999999996
2016-04-18T00:00:00,JPY,108.88
2016-04-18T00:00:00,EUR,0.8832399999999999
2016-04-18T00:00:00,GBP,0.7005399999999999
2016-04-18T00:00:00,ILS,3.7769
2016-04-18T00:00:00,CHF,0.96368
2016-04-19T00:00:00,EUR,0.87907
2016-04-19T00:00:00,JPY,109.2
2016-04-19T00:00:00,CHF,0.95988
2016-04-19T00:00:00,ILS,3.7622
2016-04-19T00:00:00,GBP,0.6947
2016-04-20T00:00:00,JPY,109.51
2016-04-20T00:00:00,GBP,0.6957399999999999
2016-04-20T00:00:00,EUR,0.88276
2016-04-20T00:00:00,ILS,3.7614
2016-04-20T00:00:00,CHF,0.96722
2016-04-21T00:00:00,ILS,3.7648
2016-04-21T00:00:00,CHF,0.97231
2016-04-21T00:00:00,GBP,0.6975100000000001
2016-04-21T00:00:00,JPY,109.38
2016-04-21T00:00:00,EUR,0.88497
2016-04-22T00:00:00,EUR,0.8897799999999999
2016-04-22T00:00:00,JPY,111.47
2016-04-22T00:00:00,GBP,0.69511
2016-04-22T00:00:00,ILS,3.7675
2016-04-22T00:00:00,CHF,0.97748
2016-04-25T00:00:00,CHF,0.97433
2016-04-25T00:00:00,JPY,111.03
2016-04-25T00:00:00,ILS,3.7615
2016-04-25T00:00:00,EUR,0.88708
2016-04-25T00:00:00,GBP,0.69007
2016-04-26T00:00:00,JPY,111.23
2016-04-26T00:00:00,ILS,3.7586
2016-04-26T00:00:00,EUR,0.8835200000000001
2016-04-26T00:00:00,CHF,0.97135
2016-04-26T00:00:00,GBP,0.68443
2016-04-27T00:00:00,ILS,3.7537
2016-04-27T00:00:00,CHF,0.9711
2016-04-27T00:00:00,GBP,0.68713
2016-04-27T00:00:00,JPY,111.22
2016-04-27T00:00:00,EUR,0.88326
2016-04-28T00:00:00,ILS,3.7613
2016-04-28T00:00:00,CHF,0.96872
2016-04-28T00:00:00,EUR,0.88307
2016-04-28T00:00:00,GBP,0.68576
2016-04-28T00:00:00,JPY,108.51
2016-04-29T00:00:00,EUR,0.87413
2016-04-29T00:00:00,ILS,3.737
2016-04-29T00:00:00,CHF,0.95999
2016-04-29T00:00:00,GBP,0.6838
2016-04-29T00:00:00,JPY,106.89
2016-05-02T00:00:00,ILS,3.7535
2016-05-02T00:00:00,CHF,0.95582
2016-05-02T00:00:00,JPY,106.52
2016-05-02T00:00:00,GBP,0.68196
2016-05-02T00:00:00,EUR,0.8683700000000001
2016-05-03T00:00:00,JPY,106.34
2016-05-03T00:00:00,EUR,0.86908
2016-05-03T00:00:00,GBP,0.6877
2016-05-03T00:00:00,ILS,3.7756
2016-05-03T00:00:00,CHF,0.95426
2016-05-04T00:00:00,CHF,0.95763
2016-05-04T00:00:00,JPY,107.1
2016-05-04T00:00:00,GBP,0.69091
2016-05-04T00:00:00,EUR,0.8706
2016-05-04T00:00:00,ILS,3.7905
2016-05-05T00:00:00,JPY,107.29
2016-05-05T00:00:00,CHF,0.96872
2016-05-05T00:00:00,EUR,0.87698
2016-05-05T00:00:00,ILS,3.7881
2016-05-05T00:00:00,GBP,0.69035
2016-05-06T00:00:00,CHF,0.9699
2016-05-06T00:00:00,ILS,3.7936
2016-05-06T00:00:00,JPY,106.7
2016-05-06T00:00:00,EUR,0.87564
2016-05-06T00:00:00,GBP,0.69263
2016-05-09T00:00:00,GBP,0.69405
2016-05-09T00:00:00,ILS,3.7828
2016-05-09T00:00:00,JPY,108.37
2016-05-09T00:00:00,EUR,0.87702
2016-05-09T00:00:00,CHF,0.96992
2016-05-10T00:00:00,GBP,0.69192
2016-05-10T00:00:00,JPY,109.27
2016-05-10T00:00:00,ILS,3.7737
2016-05-10T00:00:00,EUR,0.87834
2016-05-10T00:00:00,CHF,0.97465
2016-05-11T00:00:00,JPY,108.5
2016-05-11T00:00:00,ILS,3.7521
2016-05-11T00:00:00,CHF,0.97
2016-05-11T00:00:00,EUR,0.87379
2016-05-11T00:00:00,GBP,0.69063
2016-05-12T00:00:00,CHF,0.96932
2016-05-12T00:00:00,EUR,0.8787
2016-05-12T00:00:00,JPY,108.78
2016-05-12T00:00:00,GBP,0.6920000000000001
2016-05-12T00:00:00,ILS,3.7674
2016-05-13T00:00:00,CHF,0.97572
2016-05-13T00:00:00,EUR,0.88545
2016-05-13T00:00:00,JPY,109.11
2016-05-13T00:00:00,GBP,0.696
2016-05-13T00:00:00,ILS,3.7858
2016-05-16T00:00:00,EUR,0.88279
2016-05-16T00:00:00,GBP,0.69401
2016-05-16T00:00:00,JPY,108.93
2016-05-16T00:00:00,CHF,0.97732
2016-05-16T00:00:00,ILS,3.8161
2016-05-17T00:00:00,ILS,3.8144
2016-05-17T00:00:00,GBP,0.69048
2016-05-17T00:00:00,JPY,109.01
2016-05-17T00:00:00,CHF,0.97614
2016-05-17T00:00:00,EUR,0.88205
2016-05-18T00:00:00,JPY,109.65
2016-05-18T00:00:00,GBP,0.6843100000000001
2016-05-18T00:00:00,EUR,0.8868799999999999
2016-05-18T00:00:00,ILS,3.8408
2016-05-18T00:00:00,CHF,0.98237
2016-05-19T00:00:00,CHF,0.98936
2016-05-19T00:00:00,EUR,0.89176
2016-05-19T00:00:00,ILS,3.8689999999999998
2016-05-19T00:00:00,GBP,0.6845899999999999
2016-05-19T00:00:00,JPY,109.85
2016-05-20T00:00:00,GBP,0.68912
2016-05-20T00:00:00,JPY,110.57
2016-05-20T00:00:00,EUR,0.8922700000000001
2016-05-20T00:00:00,CHF,0.99207
2016-05-20T00:00:00,ILS,3.8829
2016-05-24T00:00:00,CHF,0.99311
2016-05-24T00:00:00,JPY,110.05
2016-05-24T00:00:00,GBP,0.68394
2016-05-24T00:00:00,ILS,3.8514
2016-05-24T00:00:00,EUR,0.89733
2016-05-25T00:00:00,ILS,3.8466
2016-05-25T00:00:00,GBP,0.68071
2016-05-25T00:00:00,JPY,110.28
2016-05-25T00:00:00,CHF,0.99092
2016-05-25T00:00:00,EUR,0.89664
2016-05-26T00:00:00,EUR,0.8941899999999999
2016-05-26T00:00:00,ILS,3.8337
2016-05-26T00:00:00,GBP,0.68156
2016-05-26T00:00:00,CHF,0.98993
2016-05-26T00:00:00,JPY,109.73
2016-05-27T00:00:00,EUR,0.89775
2016-05-27T00:00:00,ILS,3.8414
2016-05-27T00:00:00,GBP,0.68286
2016-05-27T00:00:00,CHF,0.99169
2016-05-27T00:00:00,JPY,109.82
2016-05-30T00:00:00,CHF,0.99293
2016-05-30T00:00:00,ILS,3.846
2016-05-30T00:00:00,JPY,111.06
2016-05-30T00:00:00,GBP,0.68343
2016-05-30T00:00:00,EUR,0.89797
2016-05-31T00:00:00,CHF,0.99348
2016-05-31T00:00:00,JPY,110.74
2016-05-31T00:00:00,GBP,0.68828
2016-05-31T00:00:00,ILS,3.8518
2016-05-31T00:00:00,EUR,0.89812
2016-06-01T00:00:00,ILS,3.8548
2016-06-01T00:00:00,CHF,0.98942
2016-06-01T00:00:00,JPY,109.55
2016-06-01T00:00:00,GBP,0.69481
2016-06-01T00:00:00,EUR,0.89585
2016-06-02T00:00:00,CHF,0.99038
2016-06-02T00:00:00,GBP,0.6936399999999999
2016-06-02T00:00:00,ILS,3.8618
2016-06-02T00:00:00,JPY,108.73
2016-06-02T00:00:00,EUR,0.89638
2016-06-03T00:00:00,JPY,106.92
2016-06-03T00:00:00,CHF,0.97824
2016-06-03T00:00:00,EUR,0.8828
2016-06-03T00:00:00,ILS,3.8444
2016-06-03T00:00:00,GBP,0.6888
2016-06-06T00:00:00,JPY,107.31
2016-06-06T00:00:00,EUR,0.88085
2016-06-06T00:00:00,CHF,0.9721
2016-06-06T00:00:00,GBP,0.69215
2016-06-06T00:00:00,ILS,3.8239
2016-06-07T00:00:00,ILS,3.8289999999999997
2016-06-07T00:00:00,CHF,0.96623
2016-06-07T00:00:00,JPY,107.29
2016-06-07T00:00:00,GBP,0.6867
2016-06-07T00:00:00,EUR,0.88115
2016-06-08T00:00:00,CHF,0.95942
2016-06-08T00:00:00,JPY,106.68
2016-06-08T00:00:00,GBP,0.68748
2016-06-08T00:00:00,EUR,0.87715
2016-06-08T00:00:00,ILS,3.8307
2016-06-09T00:00:00,JPY,106.54
2016-06-09T00:00:00,GBP,0.69126
2016-06-09T00:00:00,ILS,3.8474
2016-06-09T00:00:00,CHF,0.9641
2016-06-09T00:00:00,EUR,0.88275
2016-06-10T00:00:00,GBP,0.6973699999999999
2016-06-10T00:00:00,JPY,107.03
2016-06-10T00:00:00,CHF,0.96332
2016-06-10T00:00:00,ILS,3.8582
2016-06-10T00:00:00,EUR,0.88654
2016-06-13T00:00:00,ILS,3.8577
2016-06-13T00:00:00,GBP,0.70324
2016-06-13T00:00:00,EUR,0.8864299999999999
2016-06-13T00:00:00,JPY,106.07
2016-06-13T00:00:00,CHF,0.96638
2016-06-14T00:00:00,GBP,0.70794
2016-06-14T00:00:00,ILS,3.8765
2016-06-14T00:00:00,EUR,0.89256
2016-06-14T00:00:00,JPY,106.07
2016-06-14T00:00:00,CHF,0.96388
2016-06-15T00:00:00,EUR,0.8898799999999999
2016-06-15T00:00:00,CHF,0.96474
2016-06-15T00:00:00,JPY,105.85
2016-06-15T00:00:00,ILS,3.8665
2016-06-15T00:00:00,GBP,0.70514
2016-06-16T00:00:00,ILS,3.8801
2016-06-16T00:00:00,GBP,0.71057
2016-06-16T00:00:00,JPY,104.08
2016-06-16T00:00:00,EUR,0.8962899999999999
2016-06-16T00:00:00,CHF,0.96643
2016-06-17T00:00:00,EUR,0.88851
2016-06-17T00:00:00,CHF,0.96105
2016-06-17T00:00:00,GBP,0.70016
2016-06-17T00:00:00,JPY,104.19
2016-06-17T00:00:00,ILS,3.8708
2016-06-20T00:00:00,GBP,0.68086
2016-06-20T00:00:00,JPY,104.29
2016-06-20T00:00:00,ILS,3.861
2016-06-20T00:00:00,EUR,0.88361
2016-06-20T00:00:00,CHF,0.96156
2016-06-21T00:00:00,EUR,0.8880399999999999
2016-06-21T00:00:00,JPY,104.55
2016-06-21T00:00:00,GBP,0.68181
2016-06-21T00:00:00,ILS,3.8597
2016-06-21T00:00:00,CHF,0.95965
2016-06-22T00:00:00,EUR,0.88597
2016-06-22T00:00:00,ILS,3.8510000000000004
2016-06-22T00:00:00,GBP,0.68119
2016-06-22T00:00:00,CHF,0.95843
2016-06-22T00:00:00,JPY,104.57
2016-06-23T00:00:00,JPY,105.91
2016-06-23T00:00:00,EUR,0.87945
2016-06-23T00:00:00,GBP,0.67564
2016-06-23T00:00:00,ILS,3.8237
2016-06-23T00:00:00,CHF,0.95678
2016-06-24T00:00:00,EUR,0.8990100000000001
2016-06-24T00:00:00,JPY,102.31
2016-06-24T00:00:00,ILS,3.8953
2016-06-24T00:00:00,CHF,0.97026
2016-06-24T00:00:00,GBP,0.73353
2016-06-27T00:00:00,ILS,3.8876
2016-06-27T00:00:00,CHF,0.97889
2016-06-27T00:00:00,GBP,0.7567
2016-06-27T00:00:00,EUR,0.90725
2016-06-27T00:00:00,JPY,101.7
2016-06-28T00:00:00,JPY,102.75
2016-06-28T00:00:00,ILS,3.8785
2016-06-28T00:00:00,CHF,0.98141
2016-06-28T00:00:00,GBP,0.75234
2016-06-28T00:00:00,EUR,0.90476
2016-06-29T00:00:00,ILS,3.8538
2016-06-29T00:00:00,CHF,0.97942
2016-06-29T00:00:00,EUR,0.8995299999999999
2016-06-29T00:00:00,GBP,0.74027
2016-06-29T00:00:00,JPY,102.7
2016-06-30T00:00:00,JPY,102.76
2016-06-30T00:00:00,CHF,0.97922
2016-06-30T00:00:00,EUR,0.9063
2016-06-30T00:00:00,GBP,0.7552399999999999
2016-06-30T00:00:00,ILS,3.8579
2016-07-04T00:00:00,CHF,0.97148
2016-07-04T00:00:00,EUR,0.8973700000000001
2016-07-04T00:00:00,GBP,0.75195
2016-07-04T00:00:00,JPY,102.51
2016-07-04T00:00:00,ILS,3.8513
2016-07-05T00:00:00,EUR,0.90262
2016-07-05T00:00:00,JPY,101.56
2016-07-05T00:00:00,ILS,3.8909
2016-07-05T00:00:00,CHF,0.97677
2016-07-05T00:00:00,GBP,0.76812
2016-07-06T00:00:00,ILS,3.8902
